"","Music Concept WT                                         ","หน้า   :        1"
"","สินค้าคงเหลือ แยกตามคลังสินค้า    ","ณ วันที่  24 พ.ค. 2569"
"","รหัสสินค้าจาก","001-01005-000     ","ถึง","VP-ADAPTOR-9V","วันที่ : 24/05/2569"
"","หมวดสินค้าจาก","                  ","ถึง","9999"
"","คลังสินค้าจาก","01                ","ถึง","06"
"","คลัง","","รหัสสินค้า","ชื่อสินค้า","","","","","","  จำนวน","","ราคาต่อหน่วย","","มูลค่าคงเหลือ","ยอดค้างรับ","ยอดค้างส่ง"
"","PL","","","","ล๊อตคงเหลือ","","  จำนวน","ราคาต่อหน่วย","มูลค่าในล๊อต"
"","01","คลังมิวสิกคอนเซพท์"
"","","","050-11012","ขั้วถ่าน 9V สายออกกลาง ZH851","","","","","",69,"ชุด",,"",0.00
"","","","050-11013","MIC HOLDER (ที่หนีบไมค์)","","","","","",1,"ตัว",,"",0.00
"","","","050-11015","ปลั๊กแปลง EA-OF","","","","","",10,"ชิ้น",,"",0.00
"","","","050-11016","ปลั๊กแปลง TOSHINO","","","","","",13,"ชิ้น",,"",0.00
"","","","050-12016","หัวแจ๊ค MONO 6.35mm เหล็ก E201C(ใหม่)","","","","","",50,"อัน",,"",0.00
"","","","050-12017","หัวแจ๊ค TR ST 3.5MM เหล็กขั้วทองE168D","","","","","",1,"หัว",,"",0.00
"","","","050-12018","หัวแจ๊ค TS 6.35MM ขั้วงอ90องศา E201L","","","","","",4,"หัว",,"",0.00
"","","","050-12020","หัวแจ๊ค TS MONO 3.5MM เหล็กขั้วทองE168C","","","","","",5,"หัว",,"",0.00
"","","","050-12021","ปลั๊กลำโพง SPEAKON ต่อสายกดล๊อค E122","","","","","",9,"หัว",,"",0.00
"","","","050-12022","MUSIC CONCEPT INSTRUMENT EXTENDER","","","","","",100,"ตัว",,"",0.00
"","","","050-12023","MUSIC CONCEPT MICROPHONE EXTENDER","","","","","",100,"ตัว",,"",0.00
"","","","050-12024","JACK CONVERTER ADAPTER 3.5 MM to 1/4","","","","","",79,"อัน",,"",0.00
"","","","050-12025","JACK CONVERTER ADAPTER 1/4 to 3.5 MM","","","","","",104,"อัน",,"",0.00
"","","","050-13005","สายสัญญาณ MICROPHONE MONO CABLE/DYNACOM","","","","","",79,"เมตร",,"",0.00
"","","","050-13007","สาย AUX","","","","","",6,"เส้น",,"",0.00
"","","","050-15001","หนังสือ FRONTLINE","","","","","",59,"เล่ม",,"",0.00
"","","","050-20002","GIBSON TOTE BAG","","","","","",19,"ใบ",,"",0.00
"","","","050-20004","GIBSON PICK CASE","","","","","",136,"ชิ้น",,"",0.00
"","","","050-20005","GIBSON ACCESSORY PACK","","","","","",2,"ชิ้น",,"",0.00
"","","","050-20006","TOTE BAG (MUSIC CONCEPT X BIGTONE)","","","","","",47,"ใบ",,"",0.00
"","","","050-40001","ANATTA TREMOLO TENSION SPRING","","","","","",4,"ชุด",,"",0.00
"","","","050-40002","ANATTA BRIDGE TREMOLO (SET)","","","","","",4,"ชุด",,"",0.00
"","","","050-6960111072","FENDER NEWPORT LOUDSPEAKER BLUETOOTH - BLUE","","","","","",1,"เครื่อง",,"",0.00
"","","","050-6960213001","FENDER MONTEREY TWEED LOUDSPEAKER BLUETOOTH","","","","","",2,"เครื่อง",,"",0.00
"","","","050-99999","สินค้าซื้อมาขายไป","","","","","",1,"รายการ",,"",0.00
"","","","050-PM-KEYCHAIN","PROMARK FIREGRAIN KEY CHAIN","","","","","",39,"อัน",,"",0.00
"","","","051-04030","CD/OLARN, THE/กุมภาพันธ์ 2528(AM)","","","","","",1,"แผ่น",,"",0.00
"","","","051-06003","ผ้าไมโครไฟเบอร์ MUSIC CONCEPT(TB10-4040)","","","","","",24,"ผืน",,"",0.00,"       1,835","           2"
"","","","051-07004","VISUAL SOUND MUTI DC CABLE MC-5","","","","","",1,"เส้น",,"",0.00,"","           2"
"","","","051-10001","เก้าอี้เปียโน","","","","","",2,"ตัว",,"",0.00
"","","","051-11001","ที่เก็บกุญแจ MARSHALL JACK RACK II","","","","","",1,"อัน",,"",0.00,"","           1"
"","Music Concept WT                                         ","หน้า   :       15"
"","สินค้าคงเหลือ แยกตามคลังสินค้า    ","ณ วันที่  24 พ.ค. 2569"
"","รหัสสินค้าจาก","001-01005-000     ","ถึง","VP-ADAPTOR-9V","วันที่ : 24/05/2569"
"","คลัง","","รหัสสินค้า","ชื่อสินค้า","","","","","","  จำนวน","","ราคาต่อหน่วย","","มูลค่าคงเหลือ","ยอดค้างรับ","ยอดค้างส่ง"
"","","","051-11003","หนังสือ สัมพันธ์ "BY นรเทพ มาแสง"","","","","","",43,"เล่ม",,"",0.00
"","","","999-01001","เงินดาวน์","","","","","",99980,"รายการ",,"",0.00
"","","","999-01002","เงินมัดจำ","","","","","",99895,"รายการ",,"",0.00
"","","","999-01003","รับชำระหนี้","","","","","",99717,"รายการ",,"",0.00
"","","","BS-BA101004","BS FS-11 FOOT CONTROLLED ID CORE 20/40","","","","","",1,"อัน",,"",0.00,"          54"
"","","","BS-BA102016","BLACKSTAR FLY PACK BLK 3 W MINI AP, 3W EXT CAB","","","","","",2,"ตู้",,"",0.00,"          18"
"","","","BS-BA102018","BLACKSTAR FLY 3 BLUETOOTH MINI GTR AMP","","","","","",1,"ตู้",,"",0.00,"         238"
"","","","BS-BA102032","BLACKSTAR FLY 3 COMBO MINI AMP. VINTAGE","","","","","",2,"ตู้",,"",0.00,"          70"
"","","","BS-BA102066","BLACKSTAR FLY 3 ACOUSTIC","","","","","",2,"ตู้",,"",0.00,"          78"
"","","","BS-BA102068","BLACKSTAR FLY 3 ACOUSTIC CABINET","","","","","",1,"ตู้",,"",0.00,"           7"
"","","","BS-BA102089","BLACKSTAR FLY3 3W COMBO MINI AMP.SUGAR SKULL 2","","","","","",1,"ตู้",,"",0.00,"          18"
"","","","BS-BA102091","BLACKSTAR FLY SURF GREEN","","","","","",1,"ตู้",,"",0.00,"          26"
"","","","BS-BA102105","BLACKSTAR FLY 3 BASS SHELL PINK","","","","","",1,"ตู้",,"",0.00,"           9"
"","","","BS-BA102108","BLACKSTAR FLY 3 BABY BLUE UNION FLAG SPCL","","","","","",1,"ตู้",,"",0.00,"          14"
"","","","BS-BA119026","BLACKSTAR HT CLUB 40 MKII 6L6","","","","","",1,"ตัว",,"",0.00,"           4"
"","","","BS-BA126003","BLACKSTAR HT-5R MKII VALVE COMBO","","","","","",1,"ตู้",,"",0.00,"          28"
"","","","BS-BA126017","BLACKSTAR JJN-20R MKII","","","","","",1,"ตู้",,"",0.00,"           4"
"","","","BS-BA126029","BLACKSTAR HT-1RH MKII VALVE HEAD","","","","","",1,"ตู้",,"",0.00,"           9"
"","","","BS-BA129010-E","BLACKSTAR DEPT. 10 AMPED 3","","","","","",1,"ตู้",,"",0.00
"","","","BS-BA129012","BLACKSTAR DEPT. 10 AMPED 2","","","","","",2,"เครื่อง",,"",0.00,"           4"
"","","","BS-BA134014","BLACKSTAR STUDIO 10 EL34","","","","","",1,"ตู้",,"",0.00,"           5"
"","","","BS-BA134016","BLACKSTAR STUDIO 10 6L6 SURF GREEN","","","","","",1,"ตู้",,"",0.00,"           3"
"","","","BS-BA134019","BLACKSTAR CARMEN VANDENBERG 10","","","","","",1,"ตู้",,"",0.00,"           3"
"","","","BS-BA144024","BLACKSTAR SUPER FLY ACTIVE CAB","","","","","",1,"ตู้",,"",0.00,"           3","           3"
"","","","BS-BA144032","BLACKSTAR CB-1 SUPER FLY PADED GIGBAG","","","","","",1,"ใบ",,"",0.00,"           3"
"","","","BS-BA153006","BLACKSTAR SONNET 120 BLONDE","","","","","",2,"ตู้",,"",0.00,"           4"
"","","","BS-BA153010","BLACKSTAR SONNET 60 BLACK","","","","","",1,"ตู้",,"",0.00,"           7"
"","","","BS-BA154100","BLACKSTAR AMPLUG AP2-FLY GUITAR","","","","","",18,"ตัว",,"",0.00,"         165"
"","","","BS-BA155010","BLACKSTAR ID CORE STEREO 10 V4","","","","","",3,"ตู้",,"",0.00,"         170"
"","","","BS-BA155012","BLACKSTAR ID CORE STEREO 20 V4","","","","","",1,"ตู้",,"",0.00,"         172"
"","","","BS-BA155014","BLACKSTAR ID CORE STEREO 40 V4","","","","","",1,"ตู้",,"",0.00,"         126"
"","","","BS-BA169200","BLACKSTAR ZAM HTV 412B MKII DUMMY HEAD (ตัวโชว์)","","","","","",1,"เครื่อง",,"",0.00,"           1"
"","","","BS-BA169202","BLACKSTAR ZAM HTV 412B MKII DUMMY CAB (ตัวโชว์)","","","","","",1,"ตู้",,"",0.00,"           1"
"","","","BS-BA173010","BLACKSTAR SILVERLINE STANDARD 20W","","","","","",2,"ตู้",,"",0.00,"          10"
"","","","BS-BA174012","BLACKSTAR DEBUT BASS 25","","","","","",1,"ตู้",,"",0.00,"           8"
"","Music Concept WT                                         ","หน้า   :       16"
"","สินค้าคงเหลือ แยกตามคลังสินค้า    ","ณ วันที่  24 พ.ค. 2569"
"","รหัสสินค้าจาก","001-01005-000     ","ถึง","VP-ADAPTOR-9V","วันที่ : 24/05/2569"
"","คลัง","","รหัสสินค้า","ชื่อสินค้า","","","","","","  จำนวน","","ราคาต่อหน่วย","","มูลค่าคงเหลือ","ยอดค้างรับ","ยอดค้างส่ง"
"","","","BS-BA180023","BLACKSTAR ST. JAMES 6L6 TOBY LEE PACK","","","","","",1,"ตู้",,"",0.00,"           3"
"","","","BS-BA185010","BLACKSTAR DEPT. 10 AMPED 1","","","","","",1,"เครื่อง",,"",0.00,"           8"
"","","","BS-BA190010","BLACKSTAR LIVE L0GIC MIDI FOOTCONTROLLER","","","","","",1,"ตัว",,"",0.00,"          16"
"","","","BS-BA195010","BLACKSTAR DEPT.10 DUAL DRIVE","","","","","",1,"ตัว",,"",0.00,"          15"
"","","","BS-BA195016","BLACKSTAR DEPT. 10 BOOST","","","","","",1,"ตัว",,"",0.00,"          10"
"","","","BS-BA198024","BLACKSTAR DEBUT 15E BLACK","","","","","",1,"ตู้",,"",0.00,"          84"
"","","","BS-BA206010","BLACKSTAR BEAM HEADPHONE AMP","","","","","",7,"อัน",,"",0.00,"          76"
"","","","BS-BA220010","BLACKSTAR FLY3 CHARGE","","","","","",2,"ตู้",,"",0.00,"          53"
"","","","BS-BA227090","BLACKSTAR CARRY-ON BASS GIGBAG","","","","","",3,"ใบ",,"",0.00,"          17"
"","","","BS-BA231026","BLACKSTAR STD CABLE 6M S/A","","","","","",1,"เส้น",,"",0.00,"          10"
"","","","BS-BA231034","BLACKSTAR PROF INST CABLE 6M S/S SINGLE PACKED","","","","","",2,"เส้น",,"",0.00,"          15"
"","","","BS-BA231036","BLACKSTAR PROFESSIONAL INSTRUMENT CABLE 3M S/A","","","","","",1,"เส้น",,"",0.00,"          25"
"","","","BS-BA231038","BLACKSTAR PROFESSIONAL INSTRUMENT CABLE 6M S/A","","","","","",2,"เส้น",,"",0.00,"          10"
"","","","BS-BA231042","BLACKSTAR XLR CABLE 6M F/M","","","","","",1,"เส้น",,"",0.00,"          15"
"","","","BS-BA256020","BS FLOOR 1 MULTI-FX UNIT FS MODEL W/EXPRESSION PED","","","","","",2,"ตัว",,"",0.00,"          22"
"","","","BS-BA256022","BS FLOOR 2 MULTI-FX UNIT FS MODEL W/EXPRESSION PED","","","","","",2,"ตัว",,"",0.00,"          16"
"","","","BS-BA261010","BLACKSTAR IDX:50","","","","","",1,"ตู้",,"",0.00,"          18"
"","","","BS-BA278010","BLACKSTAR AIRWIRE I58-WIRELESS GTR SYSTEM","","","","","",5,"ตัว",,"",0.00,"          18"
"","","","BS-BA280010","BLACKSTAR BEAM MINI","","","","","",3,"ตู้",,"",0.00,"          10"
"","","","BS-BA282010","BLACKSTAR ARTIST FR STD 50W 1X12","","","","","",6,"ตู้",,"",0.00,"          21"
"","","","BS-BA282012","BLACKSTAR ARTIST FR SPECIAL STD 100W 1X12","","","","","",1,"ตัว",,"",0.00,"          19"
"","","","BS-BA900601","BLACKSTAR PSU-3 - 10V 3A - ID:CORE10/20","","","","","",1,"ตัว",,"",0.00,"          22"
"","","","BS-BA901008","BLACKSTAR FS-17 2 BUTTON","","","","","",2,"ตัว",,"",0.00,"           3"
"","","","BS-BA901014","BLACKSTAR FS-18 2 WAY FOOTCONTROLLER","","","","","",3,"อัน",,"",0.00
"","","","BS-FLOORMAT","BLACKSTAR FLOORMAT","","","","","",2,"ผืน",,"",0.00,"           2"
"","","","BS-LEDSIGN","BLACKSTAR LED SING","","","","","",1,"อัน",,"",0.00,"           3"
"","","","BS-STK01248","BLACKSTAR AUTHORISED DEALER STICKER","","","","","",49,"แผ่น",,"",0.00,"          50"
"","","","CR-CIB","CRUSH LUG COLOR INCERT BLACK","","","","","",4,"อัน",,"",0.00
"","","","DD-1DBU5-10","D'ADDARIO DURALIN STD GUITAR PICK IN BLUE MED-HVY","","","","","",7,"ตัว",,"",0.00,"         120"
"","","","DD-1DGN4-10","D'ADDARIO DURALIN STD GUITAR PICK IN GREEN MEDIUM","","","","","",4,"ตัว",,"",0.00,"         120"
"","","","DD-1DPR6-10","D'ADDARIO DURALIN STD GUITAR PICK IN PURPLE HVY","","","","","",7,"ตัว",,"",0.00,"         120"
"","","","DD-1DYL3-10","D'ADDARIO DURALIN STD GUITAR PICK IN YLW LIGHT/MED","","","","","",3,"ตัว",,"",0.00,"         120"
"","","","DD-EJ10","D'ADDARIO ACOUSTIC X-LIGHT EJ10 #10-47","","","","","",19,"ชุด",,"",0.00,"       2,090","         120"
"","","","DD-EJ11","D'ADDARIO ACOUSTIC LIGHT EJ11 #12-53","","","","","",11,"ชุด",,"",0.00,"         565","          51"
"","","","DD-EJ12","D'ADDARIO ACOUSTIC MEDIUM EJ12 #13-56","","","","","",10,"ชุด",,"",0.00,"          60"
"","Music Concept WT                                         ","หน้า   :       17"
"","สินค้าคงเหลือ แยกตามคลังสินค้า    ","ณ วันที่  24 พ.ค. 2569"
"","รหัสสินค้าจาก","001-01005-000     ","ถึง","VP-ADAPTOR-9V","วันที่ : 24/05/2569"
"","คลัง","","รหัสสินค้า","ชื่อสินค้า","","","","","","  จำนวน","","ราคาต่อหน่วย","","มูลค่าคงเหลือ","ยอดค้างรับ","ยอดค้างส่ง"
"","","","DD-EJ13","D'ADDARIO A. CUSTOM LIGHT EJ13 #11-52","","","","","",7,"ชุด",,"",0.00,"         530","          35"
"","","","DD-EJ15","D'ADDARIO A. PHOS BRZ X-LIGHT EJ15 #10-47","","","","","",12,"ชุด",,"",0.00,"       2,235","         160"
"","","","DD-EJ16-E","DD ACOUSTIC PHOS BRZ REG LIGHT #12-53 +1STRING","","","","","",10,"ชุด",,"",0.00,"         100"
"","","","DD-EJ21","DD ELEC GTR XL JAZZ LITE","","","","","",4,"ชุด",,"",0.00,"          42"
"","","","DD-EJ26","D'ADDARIO A. PHOS CSTM LIGHT EJ26 #11-52","","","","","",3,"ชุด",,"",0.00,"       1,680","         140"
"","","","DD-EJ27N","D'ADDARIO CLASSIC NYLON NORMAL TENSION EJ27N JADE","","","","","",6,"ชุด",,"",0.00,"       2,665","          82"
"","","","DD-EJ41","D'ADDARIO PHOS BRZ 12 STRING E-LIGHT EJ41 #9-45","","","","","",14,"ชุด",,"",0.00,"          30","          10"
"","","","DD-EJ45","D'ADDARIO PRO ARTE NYLON NORMAL TENSION EJ45","","","","","",1,"ชุด",,"",0.00,"         605","         175"
"","","","DD-EJ46","D'ADDARIO PRO ARTE NYLON HARD TENSION EJ46","","","","","",17,"ชุด",,"",0.00,"         440","          10"
"","","","DD-EJ46LP","D'ADDARIO PRO ARTE LIGHTLY POLISHED EJ46LP","","","","","",14,"ชุด",,"",0.00,"          20"
"","","","DD-EJ49","D'ADDARIO PRO ARTE BLACK NYLON EJ49","","","","","",11,"ชุด",,"",0.00,"         120"
"","","","DD-EJ65C","D'ADDARIO UKULELE CONCERT CLEAR NYLON","","","","","",6,"ชุด",,"",0.00,"         110","           2"
"","","","DD-EJ65S","D'ADDARIO UKULELE SOPRANO CLEAR NYLON","","","","","",13,"ชุด",,"",0.00,"          90","           4"
"","","","DD-EPS170-5","D'ADDARIO PRO STEELS 5-BASS REG LIGHT 45-130","","","","","",7,"ชุด",,"",0.00,"         298","           5"
"","","","DD-EPS530","DD PRO STEELS X-SUPER LIGHT EPS530 #8-32","","","","","",28,"ชุด",,"",0.00,"          50"
"","","","DD-EXL110","D'ADDARIO NICKEL WOUND REG LIGHT EXL110 #10-46","","","","","",95,"ชุด",0.04,"",3.66,"      35,242","       2,418"
"","","","DD-EXL110-7","D'ADDARIO NICKEL WOUND 7 STRING REG LIGHT#10-59","","","","","",15,"ชุด",,"",0.00,"         402","          68"
"","","","DD-EXL110BT","D'ADDARIO NICKEL WOUND REG BALANCE 10-46","","","","","",10,"ชุด",,"",0.00,"         130"
"","","","DD-EXL115","D'ADDARIO NICKEL WOUND MEDIUM EXL115 #11-49","","","","","",1,"ชุด",,"",0.00,"       1,513","         217"
"","","","DD-EXL115BT","DD NICKEL WOUND REG BALANCE 10-46","","","","","",30,"ตัว",,"",0.00,"          40"
"","","","DD-EXL120","D'ADDARIO NICKEL WOUND SUPER LIGHT EXL120 #9/42","","","","","",40,"ชุด",,"",0.00,"      13,683","       1,042"
"","","","DD-EXL120+","DD NICKEL SUPER LIGHT PLUS EXL120+ #9.5/44","","","","","",9,"ชุด",,"",0.00,"       1,130","         134"
"","","","DD-EXL120-7","D'ADDARIO NICKEL WOUND 7 STRING SUPER LIGHT 9-54","","","","","",19,"ชุด",,"",0.00,"          90","          20"
"","","","DD-EXL120BT","DD NICKEL WOUND SUPER LIGHT BALANCE 9-40","","","","","",10,"ชุด",,"",0.00,"          10"
"","","","DD-EXL125","D'ADDARIO  SUPER LIGHT TOP/REG BTM EXL125 #9-46","","","","","",7,"ชุด",,"",0.00,"         750","          19"
"","","","DD-EXL130","D'ADDARIO NICKEL WOUND X-SUPER LT EXL130 #8-38","","","","","",15,"ชุด",,"",0.00,"         200","          10"
"","","","DD-EXL140","D'ADDARIO LIGHT TOP/HEAVY BOTTOM EXL140 #10-52","","","","","",15,"ชุด",,"",0.00,"       1,070","           5"
"","","","DD-EXL150","D'ADDARIO 12 STRING REGULAR LIGHT EXL150 #10-46","","","","","",9,"ชุด",,"",0.00,"          30"
"","","","DD-EXL157","DD NICKEL WOUND BARITONE XL MED #14-68","","","","","",5,"ชุด",,"",0.00,"          52"
"","","","DD-EXL170","D'ADDARIO NICKEL WOUND BASS REG LIGHT #45-100","","","","","",6,"ชุด",,"",0.00,"       1,339","         116"
"","","","DD-EXL170-5","D'ADDARIO NICKEL WOUND 5-BASS REG LIGHT #45-130","","","","","",11,"ชุด",,"",0.00,"       1,308","         132"
"","","","DD-EXP115","D'ADDARIO COATED NICKEL MEDIUM EXP115 #11-49","","","","","",19,"ชุด",,"",0.00,"          40"
"","","","DD-EXP125","D'ADDARIO COATED SUPER LT TOP/REG BOTTOM #9-46","","","","","",22,"ชุด",,"",0.00,"          60","           1"
"","","","DD-EXP13","D'ADDARIO COATED A. EXP13 BRZ CUSTOM LIGHT 11-52","","","","","",1,"ชุด",,"",0.00,"          90"
"","","","DD-EXP15","D'ADDARIO COATED A. EXP15 PHOS BRZ X-LITE 10/47","","","","","",7,"ชุด",,"",0.00,"         330","          10"
"","Music Concept WT                                         ","หน้า   :       18"
"","สินค้าคงเหลือ แยกตามคลังสินค้า    ","ณ วันที่  24 พ.ค. 2569"
"","รหัสสินค้าจาก","001-01005-000     ","ถึง","VP-ADAPTOR-9V","วันที่ : 24/05/2569"
"","คลัง","","รหัสสินค้า","ชื่อสินค้า","","","","","","  จำนวน","","ราคาต่อหน่วย","","มูลค่าคงเหลือ","ยอดค้างรับ","ยอดค้างส่ง"
"","","","DD-EXP17","D'ADDARIO COATED A. EXP17 PHOS BRZ MED 13/56","","","","","",10,"ชุด",,"",0.00
"","","","DD-EZ890","D'ADDARIO A. 85/15 BRONZE SUPER LT EZ890 #9-45","","","","","",107,"ชุด",,"",0.00,"       8,649","         445"
"","","","DD-EZ900","D'ADDARIO A. 85/15 BRONZE X-LIGHT EZ900 #10-50","","","","","",30,"ชุด",,"",0.00,"      52,885","       1,846"
"","","","DD-EZ910","D'ADDARIO A. 85/15 BRONZE LIGHT EZ910 #11-52","","","","","",28,"ชุด",,"",0.00,"      16,395","         910"
"","","","DD-EZ920","D'ADDARIO A. 85/15 BRONZE MED LIGHT EZ920 #12-54","","","","","",20,"ชุด",,"",0.00,"       5,350","         311"
"","","","DD-NW024","D'ADDARIO NICKEL WOUND STRING #024","","","","","",15,"เส้น",,"",0.00,"         180","          60"
"","","","DD-NW030","D'ADDARIO NICKEL WOUND STRING #030","","","","","",26,"เส้น",,"",0.00,"          30"
"","","","DD-NW032","D'ADDARIO NICKEL WOUND STRING #032","","","","","",15,"เส้น",,"",0.00,"          13"
"","","","DD-NW036","D'ADDARIO NICKEL WOUND STRING #036","","","","","",19,"เส้น",,"",0.00,"          97","          10"
"","","","DD-NW042","D'ADDARIO NICKEL WOUND STRING #042","","","","","",17,"เส้น",,"",0.00,"          50"
"","","","DD-NW046","D'ADDARIO NICKEL WOUND STRING #046","","","","","",26,"เส้น",,"",0.00,"          81","          10"
"","","","DD-NW052","D'ADDARIO NICKEL WOUND STRING #052","","","","","",12,"เส้น",,"",0.00,"          35"
"","","","DD-NW054","D'ADDARIO NICKEL WOUND STRING #054","","","","","",9,"เส้น",,"",0.00,"          25","          10"
"","","","DD-NW059","D'ADDARIO NICKEL WOUND STRING #059","","","","","",4,"เส้น",,"",0.00,"          27"
"","","","DD-NW062","D'ADDARIO NICKEL WOUND STRING #062","","","","","",5,"เส้น",,"",0.00,"          25"
"","","","DD-NYXL0942","D'ADDARIO NYXL0942 SUPER LIGHT #9-42","","","","","",13,"ชุด",,"",0.00,"         210","          30"
"","","","DD-NYXL0946","D'ADDARIO NYXL0946 SUPER LT TOP/REG BTM #9-46","","","","","",13,"ชุด",,"",0.00,"         115"
"","","","DD-NYXL1052","D'ADDARIO NYXL1052 LIGHT TOP/HEAVY BTM #10-52","","","","","",2,"ชุด",,"",0.00,"         130"
"","","","DD-NYXL1149","D'ADDARIO NYXL1149 MEDIUM #11-49","","","","","",15,"ชุด",,"",0.00,"         120"
"","","","DD-NYXL45100","DD NYXL SET LONG SCALE REG LIGHT 45/100","","","","","",16,"ชุด",,"",0.00,"         130","           6"
"","","","DD-NYXL45130","DD NYXL LONG SCALE REG 5 STRING 45/130","","","","","",2,"ชุด",,"",0.00,"         160","           9"
"","","","DD-PH-01","D'ADDARIO PICK HOLDER","","","","","",1,"อัน",,"",0.00,"          10"
"","","","DD-PL008","D'ADDARIO PLAIN STEEL SINGLE #008","","","","","",6,"เส้น",,"",0.00,"          10"
"","","","DD-PL009","D'ADDARIO PLAIN STEEL SINGLE #009","","","","","",28,"เส้น",,"",0.00,"       2,093","         330"
"","","","DD-PL010","D'ADDARIO PLAIN STEEL SINGLE #010","","","","","",39,"เส้น",,"",0.00,"       2,582","         289"
"","","","DD-PL011","D'ADDARIO PLAIN STEEL SINGLE #011","","","","","",22,"เส้น",,"",0.00,"       1,221","          55"
"","","","DD-PL012","D'ADDARIO PLAIN STEEL SINGLE #012","","","","","",5,"เส้น",,"",0.00,"         192","          35"
"","","","DD-PL013","D'ADDARIO PLAIN STEEL SINGLE #013","","","","","",32,"เส้น",,"",0.00,"         997","          25"
"","","","DD-PL014","D'ADDARIO PLAIN STEEL SINGLE #014","","","","","",8,"เส้น",,"",0.00,"         454","          42"
"","","","DD-PL016","D'ADDARIO PLAIN STEEL SINGLE #016","","","","","",17,"เส้น",,"",0.00,"         548","         100"
"","","","DD-XSAPB1152","DADDARIO SET ACOUSTIC XS CSTM LIGHT","","","","","",7,"ชุด",,"",0.00,"         829","          32"
"","","","DD-XSAPB1253","DADDARIO SET ACOUSTIC XS LIGHT","","","","","",5,"ชุด",,"",0.00,"         529","          14"
"","","","DD-XSE0942","DD XSE NICKLE-PLATED STEEL COATED SUPER LIGHT 9-42","","","","","",22,"ชุด",,"",0.00,"         805","          67"
"","","","DD-XSE0946","DD XSE NICK-PLAT STE. COATED SUPER LIGHT TOP 09-46","","","","","",22,"ชุด",,"",0.00,"         170"
"","","","DD-XSE1046","DD XSE NICK-PLAT STE. COATED REGULAR LIGHT 10-46","","","","","",33,"ชุด",,"",0.00,"       2,255","         195"
"","Music Concept WT                                         ","หน้า   :       19"
"","สินค้าคงเหลือ แยกตามคลังสินค้า    ","ณ วันที่  24 พ.ค. 2569"
"","รหัสสินค้าจาก","001-01005-000     ","ถึง","VP-ADAPTOR-9V","วันที่ : 24/05/2569"
"","คลัง","","รหัสสินค้า","ชื่อสินค้า","","","","","","  จำนวน","","ราคาต่อหน่วย","","มูลค่าคงเหลือ","ยอดค้างรับ","ยอดค้างส่ง"
"","","","DD-XSE1149","DD XSE NICKLE-PLAT STEEL COATED MEDIUM LIGHT 11-49","","","","","",11,"ชุด",,"",0.00,"         180"
"","","","DD-XTABR1047","DADDARIO ACOUSTIC STRING XT 80/20 X-LIGHT","","","","","",9,"ชุด",,"",0.00,"         135","          40"
"","","","DD-XTABR1152","DADDARIO ACOUSTIC STRING XT 80/20 CST LIGHT","","","","","",5,"ชุด",,"",0.00,"         130","          10"
"","","","DD-XTABR1253","DADDARIO ACOUSTIC STRING XT 80/20 LIGHT","","","","","",7,"ชุด",,"",0.00,"         215","          20"
"","","","DD-XTAPB1047","DADDARIO ACOUSTIC STRING XT PHOS BRZ LIGHT 10-47","","","","","",3,"ชุด",,"",0.00,"         655"
"","","","DD-XTAPB1253","DD ACOUSTIC STRING XT PHOS BRZ LIGHT 12-53","","","","","",9,"ชุด",,"",0.00,"         270"
"","","","DD-XTAPB1356","DD ACOUSTIC STRING XT PHOS BRZ MED 13-56","","","","","",5,"ชุด",,"",0.00,"          40"
"","","","DD-XTE0942","DD NICKLE PLATED SUPER LIGHT 09-42","","","","","",10,"ชุด",,"",0.00,"         435","          60"
"","","","DD-XTE0946","DD XT NICKLE PLATED SUPER LIGHT TOP REG 09-46","","","","","",16,"ชุด",,"",0.00,"         170"
"","","","DD-XTE1046","DD NICKLE PLATED REGULAR LIGHT 10-46","","","","","",1,"ชุด",,"",0.00,"         825","          90"
"","","","DD-XTE1052","DD NICKLE PLATED LIGHT TOP HVY BOTTOM 10-52","","","","","",13,"ชุด",,"",0.00,"         170"
"","","","DD-XTE1149","DD NICKLE PLATED MEDIUM 11-49","","","","","",20,"ชุด",,"",0.00,"         115"
"","","","EB-01008","ERNIE BALL GUITAR STRING .008","","","","","",21,"เส้น",,"",0.00,"          42"
"","","","EB-01009","ERNIE BALL GUITAR STRING .009","","","","","",6,"เส้น",,"",0.00,"       1,126","         325"
"","","","EB-01010","ERNIE BALL GUITAR STRING .010","","","","","",22,"เส้น",,"",0.00,"       2,234","         346"
"","","","EB-01011","ERNIE BALL GUITAR STRING .011","","","","","",1,"เส้น",,"",0.00,"         770","         199"
"","","","EB-01013","ERNIE BALL GUITAR STRING .013","","","","","",16,"เส้น",,"",0.00,"         644","         108"
"","","","EB-01017","ERNIE BALL GUITAR STRING .017","","","","","",17,"เส้น",,"",0.00,"         700","          48"
"","","","EB-01126","ERNIE BALL GUITAR STRING .026","","","","","",1,"เส้น",,"",0.00,"         730"
"","","","EB-01132","ERNIE BALL GUITAR STRING .032","","","","","",31,"เส้น",,"",0.00,"          60"
"","","","EB-01136","ERNIE BALL GUITAR STRING .036","","","","","",4,"เส้น",,"",0.00,"         144"
"","","","EB-01142","ERNIE BALL GUITAR STRING .042","","","","","",17,"เส้น",,"",0.00,"          12"
"","","","EB-01160","ERNIE BALL GUITAR STRING .060 GAUGE","","","","","",3,"เส้น",,"",0.00,"          27"
